OverallQual,GrLivArea,YearBuilt,GarageArea,TotalBsmtSF,1stFlrSF,YearRemodAdd,KitchenQual,GarageYrBlt,BsmtFinSF1,LotArea,MasVnrArea,2ndFlrSF,GarageFinish,OverallCond,LotFrontage,BedroomAbvGr,OpenPorchSF,BsmtUnfSF,BsmtExposure,BsmtFinType1
6,7.00033446027523,1984,480,1040,33.12099032335839,1985,1,1986.0,18.384776310850235,9.176990392294629,0.0,0.0,0,5,9.0,3.0,0.0,26.49528259898354,1,2
6,7.086737934510577,1920,528,684,26.15339366124404,2000,0,2005.0,0.0,9.421735176255844,0.0,22.62741699796952,0,8,8.18535277187245,3.0,6.782329983125268,26.15339366124404,3,0
5,7.560080465021827,1958,451,1052,35.38361202590826,1958,0,1958.0,7.54983443527075,9.521494800613103,0.0,25.84569596664017,0,5,8.306623862918075,4.0,0.0,23.537204591879643,1,1
5,7.454719949364001,1965,576,1728,41.569219381653056,1965,1,1987.0,15.198684153570664,9.48044384215367,10.392304845413264,0.0,0,5,8.602325267042627,6.0,0.0,38.69108424430621,1,4
8,7.616283561580384,2002,577,1128,33.58571124749333,2002,0,2002.0,28.35489375751565,9.156200925875536,0.0,30.04995840263344,0,5,8.660254037844387,3.0,14.52583904633395,18.0,1,2
6,7.086737934510577,1956,297,1196,34.583232931581165,1956,1,1956.0,24.81934729198171,9.104979856318357,8.602325267042627,0.0,1,5,8.48528137423857,2.0,6.6332495807108,24.08318915758459,1,4
5,6.688354713946762,1941,360,720,28.337254630609507,1950,1,1941.0,10.770329614269007,8.517193191416236,0.0,0.0,0,6,7.071067811865476,2.0,0.0,24.576411454889016,0,5
5,7.390181428226429,1969,462,780,27.92848008753788,1969,1,1969.0,22.203603311174515,9.286653054825344,16.217274740226856,28.98275349237888,2,5,8.94427190999916,4.0,0.0,0.0,1,3
8,7.648263030901919,2005,1134,2077,45.79301256742124,2006,2,2005.0,41.48493702538308,9.947313032076158,0.0,0.0,2,5,7.0,1.0,16.34013463836819,18.867962264113206,3,0
9,7.533158807455562,2007,617,1869,43.23193264243457,2007,2,2007.0,0.0,8.964439833539357,19.026297590440446,0.0,1,5,8.246211251235321,2.0,7.348469228349534,43.23193264243457,1,0
7,7.542213463193402,1998,431,930,30.919249667480614,1999,0,1998.0,0.0,9.324918276683617,0.0,30.495901363953813,2,5,8.306623862918075,3.0,0.0,30.495901363953813,1,0
2,6.361063352391008,1949,308,480,21.908902300206645,1950,1,1958.0,7.071067811865476,9.104979856318357,0.0,0.0,0,3,7.071067811865476,3.0,0.0,20.73644135332772,0,5
4,7.16703787691222,1967,516,0,36.0,1967,1,1967.0,0.0,9.286467732363734,0.0,0.0,0,5,8.48528137423857,2.0,0.0,0.0,1,0
4,6.704414354964107,1938,288,816,28.5657137141714,1958,1,1958.0,26.267851073127392,9.09121894106832,0.0,0.0,0,6,8.18535277187245,2.0,0.0,11.224972160321824,3,1
7,7.378383712996714,1978,478,1271,40.01249804748511,1978,1,1978.0,26.5329983228432,9.382611592916636,14.352700094407323,0.0,1,5,9.055385138137416,3.0,0.0,23.81176179958132,1,1
6,7.491087593534876,2000,451,936,31.016124838541646,2000,1,2000.0,0.0,9.236105579862208,17.832554500127006,28.809720581775867,2,5,9.643650760992957,3.0,0.0,30.594117081556707,1,0
8,7.832014180505468,1993,796,1338,36.76955262170047,1993,0,1993.0,31.811947441173736,9.584727524513486,0.0,34.17601498127012,1,7,8.306623862918075,5.0,7.416198487095663,18.05547008526779,1,2
5,7.042286171939743,1959,796,1144,33.823069050575526,1959,1,1959.0,27.349588662354684,9.007367027451355,11.31370849898476,0.0,1,6,8.366600265340756,3.0,0.0,10.099504938362076,0,0
5,7.8636512654486515,1921,621,612,31.464265445104548,1998,1,1998.0,0.0,9.194414221425925,0.0,40.13726448077895,1,6,7.14142842854285,4.0,0.0,24.73863375370596,1,0
6,7.3632795869630385,1939,312,972,31.176914536239792,1950,3,1939.0,0.0,8.769507120030227,0.0,24.596747752497688,0,5,8.06225774829855,3.0,0.0,31.176914536239792,1,0
5,6.877296071497428,1963,624,970,31.14482300479488,1963,1,1996.0,25.099800796022265,9.045465728785947,0.0,0.0,0,6,8.94427190999916,2.0,4.898979485566356,18.43908891458577,1,2
7,7.618742377670413,1965,513,2136,45.12205669071391,1965,1,1965.0,35.156791662493895,9.995442656687224,0.0,0.0,1,5,10.60153600466672,3.0,0.0,8.94427190999916,2,1
6,6.933423025730715,1969,440,1026,32.03123475609393,2005,0,1969.0,20.952326839756964,8.978408314628894,0.0,0.0,1,8,7.810249675906654,3.0,6.928203230275509,10.723805294763608,1,2
5,6.548219102762372,1947,0,698,26.419689627245813,2008,1,1980.0,0.0,9.14899674173513,0.0,0.0,0,9,7.071067811865476,2.0,14.142135623730953,26.419689627245813,1,0
7,7.334981878871813,1975,576,1533,39.15354390090378,1975,0,1975.0,25.592967784139454,9.995442656687224,0.0,0.0,0,5,7.874007874011811,2.0,7.348469228349534,29.631064780058107,2,1
5,7.231287004327615,1941,660,720,29.223278392404914,1950,1,1991.0,18.973665961010276,9.422058905620924,0.0,0.0,0,6,8.306623862918075,2.0,0.0,18.973665961010276,1,3
7,7.237778191923443,2004,530,1391,37.29611239794303,2004,0,2004.0,4.0,8.362175469149628,0.0,0.0,0,5,7.681145747868608,2.0,12.569805089976532,37.08099243547832,3,0
5,6.982862751468942,1950,240,1078,32.83291031876401,1996,0,1950.0,7.0,9.18163220783944,0.0,0.0,0,6,8.246211251235321,2.0,0.0,0.0,3,0
8,7.16703787691222,2001,471,1267,36.0,2002,0,2001.0,31.70173496829472,8.832441791585824,11.6619037896906,0.0,2,5,8.306623862918075,2.0,5.0,16.186414056238647,1,2
6,7.273786317844894,1958,301,1442,37.97367509209505,1958,1,1958.0,24.657656011875908,9.185022563991891,15.588457268119896,0.0,1,6,8.660254037844387,4.0,0.0,28.879058156387305,1,3
5,7.582738488914411,1911,0,940,32.0,1950,1,1980.0,0.0,9.050758302151715,0.0,30.659419433511783,0,6,7.416198487095663,4.0,13.856406460551018,30.659419433511783,0,0
7,7.31455283232408,2009,644,1502,38.7556447501522,2009,0,2009.0,0.0,9.163353580751846,16.3707055437449,0.0,1,5,8.888194417315589,3.0,10.677078252031311,38.7556447501522,1,0
6,7.238496840894364,1957,458,1392,37.309516212355256,1957,1,1957.0,32.2490309931942,9.38429367909962,19.672315572906,0.0,1,5,8.94427190999916,3.0,0.0,18.761663039293715,1,3
4,7.477604243197589,1968,0,1768,42.04759208325728,1968,1,1980.0,0.0,9.28526229849344,0.0,0.0,0,5,8.48528137423857,4.0,0.0,42.04759208325728,1,0
5,7.366445148327599,1964,390,1624,39.774363602702685,1964,1,1964.0,28.495613697550013,9.995442656687224,24.919871588754223,0.0,0,5,8.306623862918075,4.0,14.071247279470288,28.495613697550013,0,3
6,6.86484777797086,1960,301,958,30.951575081084325,1998,1,1960.0,22.3159136044214,9.455010553834672,0.0,0.0,1,8,8.306623862918075,2.0,0.0,21.447610589527216,3,5
5,6.795705775173514,1972,600,894,29.899832775452104,1972,1,1985.0,27.874719729532707,8.881836305004146,0.0,0.0,1,5,7.745966692414834,2.0,0.0,10.816653826391969,0,3
6,7.109879463072272,1999,402,1224,34.9857113690718,1999,1,1999.0,29.71531591620725,8.411832675758411,20.615528128088304,0.0,2,5,8.306623862918075,2.0,17.435595774162692,18.466185312619388,1,2
10,7.754481547470383,2007,846,1682,41.737273509418415,2008,2,2008.0,35.77708763999664,9.431401757086068,16.492422502470642,24.28991560298224,2,5,9.797958971132712,3.0,11.575836902790224,20.049937655763426,0,2
8,7.145984467714388,2004,430,1256,35.62302626111375,2005,0,2004.0,4.898979485566356,8.297967982877239,4.0,0.0,2,5,6.557438524302,2.0,4.47213595499958,35.09985754956849,1,2
8,7.4821189235521155,2006,712,1732,42.14261501141095,2007,0,2006.0,8.94427190999916,9.636000187369866,10.0,0.0,2,5,9.643650760992957,3.0,0.0,40.64480286580315,2,2
6,7.283448228756631,2005,390,728,26.98147512646408,2006,0,2005.0,0.0,9.0432226489245,0.0,26.981475126464083,2,5,8.06225774829855,3.0,4.898979485566356,26.98147512646408,1,0
6,7.085064293952547,1959,539,655,34.55430508634199,1959,1,1954.0,25.592967784139454,9.094929520464854,0.0,0.0,2,6,8.888194417315589,3.0,0.0,0.0,3,1
5,6.915723448631313,1953,240,1008,31.74901573277509,2006,0,1953.0,25.357444666211933,9.09638749190015,0.0,0.0,0,7,8.12403840463596,2.0,4.242640687119285,19.1049731745428,1,5
7,7.349230824613334,2005,430,1373,39.43348830626071,2006,0,2005.0,4.0,8.297967982877239,4.0,0.0,2,5,6.557438524302,2.0,4.47213595499958,36.837480912787726,0,2
5,7.486613313139954,1914,180,747,29.86636904613616,1950,1,1914.0,0.0,9.482807278621484,0.0,29.86636904613616,0,5,9.797958971132712,4.0,6.324555320336758,27.33130073743289,3,0
7,7.010311867307229,1930,280,637,33.28663395418648,1950,0,1930.0,0.0,8.915835074176275,0.0,0.0,0,7,7.54983443527075,3.0,0.0,25.238858928247925,1,0
5,7.239932591320469,2006,400,384,27.45906043549196,2007,0,2007.0,0.0,9.1834829178063,0.0,25.29822128134704,2,5,8.54400374531753,3.0,0.0,19.595917942265423,1,0
7,7.4465850991577245,1988,496,980,31.304951684997057,1988,1,1988.0,19.849433241279208,9.251578279992428,6.48074069840786,27.09243436828813,0,5,8.94427190999916,3.0,8.12403840463596,24.20743687382041,1,0
5,6.782192056006791,1959,294,0,29.698484809834994,1959,1,1959.0,0.0,9.028698584086984,0.0,0.0,1,7,8.306623862918075,3.0,0.0,0.0,1,0
3,7.174724309836376,1940,0,728,36.1386219991853,1966,3,1980.0,0.0,8.584851839890051,0.0,0.0,0,2,7.416198487095663,3.0,0.0,26.98147512646408,1,0
6,7.104144092987527,1980,288,626,25.019992006393604,1980,1,1980.0,0.0,9.283776690049365,0.0,24.31049156228644,1,6,8.660254037844387,3.0,5.291502622129181,25.019992006393604,1,0
5,6.897704943128636,1994,299,990,31.464265445104548,1994,1,1996.0,22.24859546128699,9.079662048334066,0.0,0.0,0,5,8.06225774829855,3.0,8.0,22.24859546128699,1,2
8,7.804659297056101,2004,691,1117,33.645207682521445,2005,0,2004.0,0.0,9.504352368122833,11.489125293076055,36.3318042491699,0,5,10.392304845413264,4.0,5.656854249492381,33.421549934136806,0,0
6,6.742880635791903,2003,420,848,29.120439557122072,2003,0,2003.0,26.1725046566048,8.397282894743679,13.038404810405298,0.0,0,5,8.306623862918075,1.0,0.0,12.767145334803704,0,2
6,7.221835825288449,1925,300,672,26.40075756488817,1950,1,1930.0,23.473389188611005,8.79920924224139,0.0,25.92296279363144,0,6,7.3484692283495345,3.0,0.0,11.0,1,5
6,7.1049654482698426,2009,676,1218,34.899856733230294,2009,0,2009.0,5.196152422706632,8.969796305981806,0.0,0.0,2,5,8.660254037844387,2.0,10.099504938362076,34.51086785347479,1,2
6,7.845807502637805,1922,672,588,37.722672227720025,1994,1,1993.0,0.0,9.35236063199661,0.0,27.349588662354687,2,7,8.888194417315589,3.0,0.0,24.24871130596428,1,0
8,7.1284959456800365,2005,550,1247,35.31288716601915,2005,0,2005.0,32.2335229225724,8.297967982877239,0.0,0.0,2,5,6.082762530298219,1.0,9.16515138991168,14.422205101855956,1,2
6,7.962763930168115,1977,619,1330,39.26830783214372,1995,1,1977.0,29.93325909419153,9.41140190014419,20.591260281974,36.46916505762094,2,7,8.306623862918075,4.0,16.792855623746664,20.83266665599966,1,1
8,7.409741954080923,2008,482,1600,40.64480286580315,2008,0,2008.0,38.47076812334269,8.628197749459149,13.638181696985855,0.0,0,5,8.0,2.0,7.280109889280518,10.954451150103322,2,2
6,7.519692404116538,1977,546,1844,42.941821107167776,1977,1,1977.0,26.551836094703507,9.37169362233394,21.908902300206645,0.0,1,6,10.246950765959598,3.0,11.04536101718726,33.749074061372404,1,5
7,7.58629630715272,2005,689,1113,33.36165463522455,2005,0,2005.0,18.466185312619388,9.177300517897985,0.0,29.29163703175362,1,5,8.660254037844387,3.0,6.928203230275509,27.784887978899608,3,2
6,7.495541943884255,2000,463,982,31.73326330524486,2000,1,2000.0,0.0,9.002454823050954,4.0,28.16025568065745,2,5,7.745966692414834,3.0,7.937253933193772,31.3368792319848,1,0
7,7.575071699507561,1993,574,1050,32.58834147360065,1994,0,1993.0,27.386127875258303,9.204121072162266,15.684387141358124,29.782545223670866,2,5,8.94427190999916,3.0,9.486832980505136,17.32050807568877,1,2
4,6.4457198193855785,1972,0,630,25.099800796022265,1972,1,1980.0,12.24744871391589,8.297967982877239,0.0,0.0,0,6,6.032625105063702,1.0,4.898979485566356,0.0,0,4
7,7.309212365692763,2002,530,1494,38.65229618017538,2002,0,2002.0,30.364452901377952,9.45743479744618,9.9498743710662,0.0,1,5,9.38083151964686,3.0,6.0,23.9165214862028,3,2
3,6.875232087276577,1910,0,600,24.49489742783178,1950,1,1980.0,0.0,8.686935966003333,0.0,0.0,0,6,7.071067811865476,3.0,0.0,24.49489742783178,1,0
7,7.149916836132109,2005,508,1274,35.6931365951495,2007,0,2005.0,30.413812651491096,9.084096645401932,8.94427190999916,0.0,0,5,8.246211251235321,3.0,9.899494936611664,18.6815416922694,1,2
6,7.3264656138403215,1955,364,1156,38.98717737923585,1972,1,1955.0,25.961509971494337,9.169518377455928,12.806248474865695,0.0,1,6,8.94427190999916,3.0,0.0,18.708286933869704,0,5
6,7.15851399732932,1977,528,660,35.84689665786984,1977,1,1977.0,0.0,9.01152351265303,12.16552506059644,0.0,1,5,8.426149773176359,3.0,0.0,25.69046515733025,1,0
7,7.319202458767848,2003,393,783,28.407745422683583,2003,0,2003.0,0.0,8.971448463693834,0.0,26.49528259898354,2,5,7.937253933193772,3.0,8.660254037844386,27.982137159266443,1,0
7,7.567862605463882,1976,550,793,33.7934904974316,1976,1,1976.0,0.0,9.424160595829507,15.264337522473747,28.16025568065745,1,7,8.306623862918075,3.0,10.63014581273465,28.16025568065745,1,0
6,6.704414354964107,1990,0,816,28.5657137141714,1990,1,1980.0,28.5657137141714,9.379323364330956,10.198039027185567,0.0,0,5,9.0,3.0,5.656854249492381,0.0,0,2
7,7.090076835776092,2003,555,1176,34.64101615137754,2003,0,2003.0,28.861739379323623,9.218606116393214,0.0,0.0,1,5,8.18535277187245,2.0,6.4031242374328485,18.52025917745213,1,0
4,7.293017679772782,1954,548,941,31.575306807693888,1972,1,1958.0,0.0,9.008468955937513,0.0,0.0,0,6,7.745966692414834,4.0,0.0,30.675723300355937,1,0
6,7.412160334945205,1960,528,1080,40.69397989875161,1960,1,1960.0,25.278449319529077,9.995442656687224,10.583005244258365,0.0,2,5,10.60153600466672,3.0,7.874007874011811,21.0,2,5
5,6.674561391814426,1924,240,768,28.142494558940577,2006,0,1924.0,0.0,9.10742131796834,0.0,0.0,0,8,7.211102550927978,2.0,0.0,27.712812921102035,1,0
8,7.434847875211999,2007,818,1694,41.15823125451335,2007,0,2007.0,0.0,9.395158808968723,15.937377450509228,0.0,2,5,9.643650760992957,3.0,15.0996688705415,41.15823125451335,1,0
8,7.495541943884255,2002,765,1800,42.42640687119285,2002,0,2002.0,35.6931365951495,9.570180302058072,25.099800796022265,0.0,2,5,9.219544457292889,3.0,8.831760866327848,22.934689882359432,2,2
5,7.756623334538857,1900,560,662,37.7094152699296,1950,1,1945.0,0.0,9.517825071724143,0.0,30.24896692450835,0,5,9.219544457292889,5.0,7.54983443527075,25.72936066053721,1,0
6,7.520776415062797,1949,315,1040,34.17601498127012,1950,1,1949.0,14.0,9.25874951118387,17.88854381999832,26.038433132583076,0,6,8.831760866327848,3.0,0.0,29.0516780926679,3,3
6,6.933423025730715,1978,576,940,32.03123475609393,1978,1,1981.0,22.47220505424423,9.302919553269277,0.0,0.0,0,6,8.306623862918075,3.0,0.0,0.0,2,2
5,6.806829360392176,1966,408,876,30.066592756745816,1966,1,1966.0,0.0,8.876544550558378,6.4031242374328485,0.0,0,7,8.306623862918075,3.0,0.0,29.597297173897484,1,0
5,7.026426808699635,1977,484,1126,33.555923471125034,1977,1,1977.0,30.594117081556707,9.76422548520262,0.0,0.0,1,5,8.94427190999916,3.0,6.4031242374328485,13.784048752090222,1,1
8,7.811163385025278,2004,872,1136,33.70459909270543,2004,0,2004.0,31.14482300479488,9.400878083541478,19.697715603592208,36.49657518178932,0,5,9.9498743710662,4.0,12.409673645990855,12.884098726725126,0,2
6,6.895682697747867,1969,540,938,31.432467291003423,1969,1,1969.0,30.626785662227107,9.973619774716504,0.0,0.0,0,5,8.306623862918075,1.0,11.40175425099138,0.0,2,1
5,6.958448393297655,1968,288,1052,32.43454948045371,1968,1,1968.0,31.874754901018456,9.035986984831403,12.96148139681572,0.0,1,5,8.366600265340756,3.0,0.0,6.0,0,0
6,6.99942246750796,1924,0,572,23.9165214862028,1950,1,1980.0,0.0,9.169518377455928,0.0,22.891046284519195,0,5,7.745966692414834,2.0,2.8284271247461903,23.9165214862028,1,0
6,7.039660349862076,2005,484,1141,33.77869150810907,2005,1,2005.0,0.0,9.478227817099784,0.0,0.0,0,5,7.937253933193772,3.0,0.0,33.77869150810907,1,0
6,7.489970898834801,1972,484,732,31.811947441173736,1972,1,1972.0,15.716233645501712,9.249561085129464,16.97056274847714,27.892651361962702,1,5,8.94427190999916,4.0,0.0,22.02271554554524,1,3
8,7.524021415206125,1999,660,1004,31.68595903550972,2000,0,1999.0,25.84569596664017,9.112286431500792,17.88854381999832,29.120439557122072,2,5,8.54400374531753,3.0,10.295630140987,18.33030277982336,3,2
6,6.625392368007956,1935,0,520,22.80350850198276,1982,1,1980.0,22.13594362117865,8.82173238093444,0.0,0.0,0,8,7.745966692414834,2.0,0.0,5.477225575051661,0,2
5,7.203405521083095,1916,513,624,24.97999199359359,1950,1,1916.0,0.0,8.427487278331744,0.0,26.83281572999748,0,5,6.032625105063702,4.0,0.0,24.97999199359359,1,0
7,7.699389406256736,1970,576,1947,46.97871858618539,1989,1,1970.0,30.199337741083,9.898475010712584,16.941074346097416,0.0,1,5,8.306623862918075,3.0,0.0,32.17141588429082,2,2
6,7.765569081097316,1908,360,907,36.15245496505044,1997,1,1908.0,0.0,9.995442656687224,0.0,32.41913015489465,0,8,8.660254037844387,5.0,6.324555320336758,30.116440692751198,1,0
8,7.906547232368036,1976,831,1142,34.27827300200522,1996,0,1994.0,23.9791576165636,9.10086027135736,17.0,39.242833740697165,2,9,8.306623862918075,4.0,14.2828568570857,22.06807649071391,1,2
7,7.218176838403407,2005,484,1364,36.932370625238775,2005,0,2005.0,25.67099530598687,8.86106654351776,15.491933384829668,0.0,1,5,6.557438524302,2.0,6.0,26.551836094703507,0,2
7,7.133295954896068,1995,402,1237,35.39774004085572,1996,1,1995.0,0.0,8.971448463693834,6.164414002968976,0.0,2,5,7.937253933193772,3.0,4.58257569495584,35.17101079013795,1,0
6,7.191429330036379,1963,528,1328,36.44173431657719,1963,1,1963.0,23.853720883753127,9.189116735524555,21.236760581595306,0.0,0,5,8.306623862918075,3.0,5.0990195135927845,26.038433132583076,1,1
5,7.259819610363186,1960,286,978,37.7094152699296,1978,1,1960.0,0.0,9.420763358881011,0.0,0.0,1,5,8.306623862918075,3.0,0.0,31.27299154222378,1,0
7,7.593877844605117,1965,486,768,34.438350715445125,1990,1,1965.0,21.30727575266252,9.517825071724143,13.2664991614216,28.284271247461906,0,6,9.219544457292889,3.0,6.48074069840786,17.72004514666935,1,5
6,6.858565034791365,1916,192,952,30.854497241083028,1950,3,1916.0,0.0,9.088624613292088,0.0,0.0,0,6,8.306623862918075,2.0,9.899494936611664,30.854497241083028,1,0
8,7.414572881350589,2006,500,1660,40.74309757492672,2006,0,2006.0,34.928498393145965,9.22837673446228,20.4939015319192,0.0,1,5,9.219544457292889,3.0,7.071067811865476,20.97617696340303,3,2
9,7.711548979629145,2008,1166,2216,47.265209192385896,2009,2,2009.0,43.634848458542855,9.765546451422903,27.349588662354687,0.0,2,5,7.937253933193772,1.0,7.745966692414834,17.663521732655695,1,2
6,6.672032945461067,1930,160,768,28.106938645110397,1950,1,1925.0,19.595917942265423,8.747034264178168,0.0,0.0,0,5,7.211102550927978,2.0,11.874342087037917,19.595917942265423,3,0
7,7.200424892944957,2007,396,1340,36.60601043544625,2007,0,2007.0,4.898979485566356,9.093694189856862,0.0,0.0,2,5,8.54400374531753,3.0,5.477225575051661,36.27671429443411,0,2
6,7.383989457978508,1977,480,1610,40.12480529547776,2001,0,1977.0,34.64101615137754,9.268892258925796,5.291502622129181,0.0,1,7,8.306623862918075,3.0,8.246211251235321,20.248456731316587,3,1
5,7.8709295967551425,1977,600,1361,36.89173349139343,1977,1,1977.0,22.3159136044214,9.846387960495557,1.0,35.482389998420345,1,5,8.306623862918075,4.0,4.898979485566356,25.534290669607408,1,2
7,7.129297548929372,2005,438,1248,35.32704346531139,2006,0,2005.0,4.0,8.297967982877239,4.0,0.0,2,5,6.557438524302,2.0,0.0,35.09985754956849,0,2
6,6.815639990074331,1961,288,912,30.199337741083,1996,0,1962.0,28.844410203711917,8.81996090128606,0.0,0.0,0,8,8.06225774829855,3.0,0.0,8.94427190999916,3,2
6,7.401231264413014,1998,472,943,30.708305065568176,1998,1,1998.0,28.77498913987632,9.10963566785455,0.0,0.0,2,5,7.681145747868608,3.0,6.164414002968977,10.723805294763608,2,2
4,7.391415234675358,1961,1356,1249,40.27406113120453,1975,1,1975.0,34.044089061098404,9.995442656687224,12.206555615733702,0.0,2,4,8.306623862918075,3.0,0.0,9.486832980505136,0,5
6,7.749322464660356,1945,180,1028,37.89459064299283,2002,0,1945.0,27.82085548648711,8.889997357284841,0.0,29.73213749463701,0,8,7.810249675906654,3.0,0.0,10.198039027185567,1,1
5,7.042286171939743,1961,456,1144,33.823069050575526,1961,1,1961.0,23.9165214862028,8.971448463693834,11.6619037896906,0.0,0,6,8.660254037844387,3.0,0.0,23.9165214862028,1,3
5,7.3264656138403215,1932,281,793,29.120439557122072,2000,1,1968.0,13.49073756323204,8.411832675758411,0.0,25.92296279363144,0,5,7.416198487095663,3.0,0.0,24.71841418861655,1,3
6,7.323830566202317,1964,472,1516,38.93584466786357,1964,1,1964.0,14.0,9.21074029199751,13.41640786499874,0.0,1,6,10.0,3.0,0.0,31.224989991991997,1,3
7,7.311886164077165,2006,675,1498,38.70400496072725,2006,0,2006.0,0.0,9.103868127465663,0.0,0.0,0,5,8.54400374531753,2.0,5.744562646538029,38.70400496072725,3,0
6,7.581209826196346,2001,560,804,28.35489375751565,2002,0,2001.0,26.267851073127392,9.409928663668856,0.0,34.0147027033899,2,5,8.426149773176359,3.0,13.856406460551018,10.677078252031311,1,1
7,7.283448228756631,2006,440,728,26.98147512646408,2006,0,2006.0,0.0,9.314970621054265,0.0,26.981475126464083,2,5,9.219544457292889,3.0,0.0,26.98147512646408,1,0
7,7.784473235736469,1940,349,1032,34.741905532080416,1950,1,1940.0,0.0,9.995442656687224,0.0,34.583232931581165,0,7,8.306623862918075,3.0,0.0,32.12475680841802,3,0
9,7.572502985020384,2003,708,1896,44.0908153700972,2004,2,2003.0,35.6931365951495,9.423675982299306,0.0,0.0,2,5,9.486832980505138,3.0,13.228756555322953,24.93992782667985,2,0
7,7.221105098182496,2005,474,1368,36.98648401781386,2006,0,2005.0,0.0,8.847216104357543,9.69535971483266,0.0,1,5,6.928203230275509,2.0,5.916079783099616,36.98648401781386,1,0
7,7.489970898834801,1999,588,873,29.698484809834994,1999,0,1999.0,25.159491250818245,9.12467354521909,12.569805089976535,30.133038346638727,1,5,8.246211251235321,3.0,9.380831519646858,15.491933384829668,1,2
9,7.905810312658931,2008,858,1452,38.41874542459709,2008,2,2008.0,36.46916505762093,9.612332790605372,16.3707055437449,35.17101079013795,2,5,8.18535277187245,3.0,8.12403840463596,11.04536101718726,0,2
5,7.147559271189454,1948,312,720,26.832815729997478,1950,1,1948.0,0.0,9.96580485860099,0.0,23.473389188611005,0,5,10.60153600466672,3.0,0.0,26.832815729997478,1,0
7,7.534762657037537,1988,604,1845,43.26661530556787,1988,1,1988.0,30.47950130825634,9.249561085129464,10.099504938362076,0.0,0,5,8.94427190999916,3.0,6.244997998398397,30.265491900843116,0,2
7,7.644919344958857,1984,577,1190,34.49637662132068,1984,0,1984.0,28.77498913987632,8.529516941105069,0.0,30.0,2,5,8.306623862918075,3.0,0.0,13.416407864998735,3,2
6,7.493317248862144,1998,546,794,29.698484809834994,1998,1,1998.0,26.570660511172843,9.162304922937626,0.0,30.23243291566195,1,5,8.306623862918075,3.0,6.0,9.380831519646858,3,2
7,7.171656822768514,2007,436,1302,36.08323710533743,2007,0,2007.0,0.0,9.104201775914516,0.0,0.0,2,5,8.54400374531753,3.0,4.690415759823429,36.08323710533743,0,0
8,7.833600223661103,1981,542,2524,48.58340293686939,1981,0,1981.0,33.2264954516723,9.169518377455928,0.0,0.0,2,5,8.94427190999916,4.0,10.954451150103322,37.68288736283354,1,1
4,7.2254814727822945,1920,338,840,28.98275349237888,1950,1,1967.0,17.74823934929885,8.594154232552366,0.0,23.108440016582687,2,6,9.486832980505138,2.0,0.0,20.4939015319192,1,1
7,7.3938782901077555,2003,474,764,27.640549922170504,2004,0,2003.0,23.81176179958132,8.297967982877239,10.295630140987,29.3598365118064,1,5,6.032625105063702,2.0,5.196152422706632,14.0356688476182,1,2
5,6.941190055068375,1940,240,735,27.11088342345192,1950,1,1940.0,0.0,9.223651386035854,0.0,17.291616465790582,0,6,7.745966692414834,2.0,6.244997998398397,27.11088342345192,1,0
8,7.325148957955575,2003,588,1518,38.96151947755632,2004,2,2003.0,34.899856733230294,9.447544606938726,21.72556098240043,0.0,1,5,7.874007874011811,1.0,11.832159566199232,17.32050807568877,2,2
7,7.505492274737424,1931,240,1040,35.0142828000232,1950,1,1951.0,14.966629547095764,8.956479847999912,24.49489742783178,24.33105012119288,0,4,8.306623862918075,4.0,0.0,28.5657137141714,1,4
7,7.415175109613295,1998,598,1649,40.75536774462966,1998,0,1998.0,0.0,9.40401391710636,21.02379604162864,0.0,1,5,6.928203230275509,3.0,5.830951894845301,40.60788100849391,1,0
6,7.596392304064196,1932,432,854,33.1058907144937,1950,1,1977.0,17.233687939614086,9.33034316437088,21.908902300206645,29.916550603303182,0,7,8.306623862918075,3.0,0.0,0.0,3,3
7,7.301147805856032,1920,324,650,28.844410203711917,1988,1,1930.0,24.97999199359359,9.104979856318357,0.0,25.495097567963924,0,9,7.071067811865476,3.0,0.0,5.0990195135927845,1,1
8,7.462789157412447,1985,564,1742,41.737273509418415,1985,0,1985.0,33.88214869219483,8.789203094473722,0.0,0.0,1,5,8.306623862918075,2.0,5.291502622129181,24.37211521390788,2,2
5,7.1308988302963465,1918,280,686,26.19160170741759,1950,3,1955.0,0.0,9.017726025696795,0.0,23.748684174075837,0,7,6.708203932499369,3.0,0.0,26.19160170741759,1,0
6,7.069874128458572,1934,528,816,28.5657137141714,1950,1,1985.0,0.0,8.738735461363474,0.0,0.0,0,6,7.211102550927978,3.0,0.0,28.5657137141714,1,0
8,7.557472901614746,1992,506,908,30.44667469527666,1992,0,1992.0,28.08914381037628,9.214431989879436,0.0,31.432467291003423,2,5,8.94427190999916,3.0,12.24744871391589,10.908712114635714,3,2
6,7.374629015218945,1940,240,940,34.52535300326414,2000,1,1940.0,19.697715603592208,9.035986984831403,0.0,20.07485989988473,0,5,7.745966692414834,2.0,0.0,23.494680248941464,1,4
6,7.415175109613295,1955,377,992,40.75536774462966,1996,0,1955.0,28.827070610799147,9.169518377455928,0.0,0.0,1,6,8.94427190999916,3.0,5.291502622129181,12.68857754044952,0,5
8,7.567862605463882,2009,552,832,28.844410203711917,2009,1,2009.0,23.323807579381203,8.987696695703624,10.488088481701515,33.21144381083123,2,5,8.660254037844387,3.0,12.24744871391589,16.97056274847714,1,2
